Date,Open,High,Low,Close,Volume,MA_5,EMA_5,RSI,K,D,macd_dif,macd_dea,macd,bbands_middle,bbands_upper,bbands_lower,MA_4,MA_8,buy_point,ticker_num,income,expenditure,account
2003-11-18,46.7,46.79,46.38,46.6,6796,47.044,46.99199019276147,32.58706467661682,11.107959075476773,20.417089229690838,0.129710882001298,0.3556846426225139,-0.22597376062121594,47.5295,48.54173465658903,46.51726534341097,47.050000000000004,47.21125000000001,-1,11761,0.0,0.0,34.11240874999203
2003-11-19,46.0,46.27,45.75,45.99,10670,46.838,46.65799346184098,25.727069351230362,7.405306050317848,16.07982816989984,0.017996205754698735,0.2881469552489509,-0.27015074949425216,47.439,48.6436725696221,46.2343274303779,46.71,46.9875,-1,0,538494.9588742501,0.0,538529.071283
2003-11-20,46.19,46.19,45.6,45.6,5539,46.488,46.30532897456065,24.468085106382894,4.936870700211899,12.365509013337194,-0.10084573382032147,0.2103484174350964,-0.3111941512554179,47.364,48.80696084492958,45.92103915507042,46.222500000000004,46.74875,-1,0,0.0,0.0,538529.071283
2003-11-21,45.3,45.6,45.1,45.57,3884,46.092,46.06021931637377,24.312896405919574,3.291247133474599,9.340755053382995,-0.19519943879995338,0.12923884618808645,-0.32443828498803984,47.295,48.92977827242715,45.66022172757285,45.94,46.5475,-1,0,0.0,0.0,538529.071283
2003-11-24,45.57,45.6,45.3,45.58,1107,45.868,45.90014621091585,24.472573839662324,2.3625149239998677,7.014675010255286,-0.26610106590593574,0.05017086376928202,-0.3162719296752178,47.224,49.019320584185415,45.42867941581458,45.685,46.3675,-1,0,0.0,0.0,538529.071283
2003-11-25,46.02,46.26,45.89,45.95,3287,45.738,45.91676414061057,23.340471092077074,7.972316346639696,7.333888789050089,-0.28910261345727406,-0.017683831676029195,-0.27141878178124484,47.129000000000005,48.981920937331076,45.276079062668934,45.675,46.1925,0,0,0.0,0.0,538529.071283
2003-11-26,46.19,46.19,45.93,46.0,1970,45.739999999999995,45.94450942707371,29.381443298968996,12.55393480348371,9.07390412719463,-0.2998405482800308,-0.07411517499682951,-0.2257253732832013,47.029,48.898897323384325,45.15910267661568,45.775,45.99875,0,0,0.0,0.0,538529.071283
2003-11-27,46.0,46.0,45.46,45.48,2694,45.715999999999994,45.78967295138248,22.748815165876675,8.36928986898914,8.8390327077928,-0.3463179553545075,-0.12855573106836513,-0.21776222428614236,46.894999999999996,48.8051675319196,44.98483246808039,45.7525,45.84625,-1,0,0.0,0.0,538529.071283
2003-11-28,46.1,46.1,45.0,45.0,4656,45.602,45.52644863425499,21.670428893905125,5.579526579326093,7.752530664970564,-0.4170758332008475,-0.18625975149486163,-0.2308160817059859,46.745,48.75316831963852,44.736831680361476,45.6075,45.646249999999995,-1,0,0.0,0.0,538529.071283
2003-12-01,45.0,46.2,44.95,46.2,6751,45.726,45.75096575617,40.75471698113209,37.05301771955073,17.51935968316395,-0.37203342030893083,-0.2234144852576755,-0.14861893505125534,46.654999999999994,48.590133070359705,44.71986692964028,45.67,45.6725,0,0,0.0,0.0,538529.071283
2003-12-02,46.26,46.27,46.0,46.15,2635,45.766000000000005,45.88397717078,41.61849710982655,56.64645625747815,30.561725207935353,-0.33649268746985683,-0.2460301257001118,-0.09046256176974504,46.5625,48.40633160836335,44.71866839163665,45.7075,45.74125,0,0,0.0,0.0,538529.071283
2003-12-03,46.15,46.25,46.01,46.07,3213,45.78,45.94598478052001,37.04453441295545,67.48652639387426,42.86999226991499,-0.3111944758441467,-0.2590629957289188,-0.052131480115227946,46.444,48.08322420675141,44.804775793248595,45.855000000000004,45.80375,1,11672,0.0,-538495.303882,33.76740100001916
2003-12-04,46.07,46.2,45.85,46.2,3404,45.924,46.030656520346675,36.13963039014381,78.3243509292495,54.68811182302649,-0.2774571935066916,-0.26274183528447337,-0.014715358222218256,46.374,47.92709239905415,44.82090760094585,46.155,45.88125,1,11672,0.0,0.0,33.76740100001916
2003-12-05,46.4,46.42,46.19,46.27,5251,46.178000000000004,46.11043768023112,44.7432762836186,85.54956728616634,64.9752636440731,-0.24227889887185938,-0.25864924800195055,0.016370349130091166,46.298500000000004,47.71133084620905,44.88566915379096,46.1725,45.92125,1,11672,0.0,0.0,33.76740100001916
2003-12-08,45.78,46.3,45.61,46.3,4842,46.198,46.173625120154085,46.26865671641786,90.36637819077757,73.43896849297458,-0.20956338143577113,-0.24883207468871468,0.03926869325294355,46.238,47.537193596043245,44.938806403956754,46.21,45.958749999999995,1,11672,0.0,0.0,33.76740100001916
2003-12-09,46.0,46.09,45.8,46.0,2503,46.168,46.11575008010273,50.13477088948785,85.88527776821074,77.58773825138664,-0.20547500302931354,-0.24016066035683448,0.034685657327520936,46.178999999999995,47.406939737934955,44.951060262065035,46.1925,46.02375,0,11672,0.0,0.0,33.76740100001916
2003-12-10,46.0,46.0,45.42,45.74,5414,46.102,45.99050005340182,51.955307262569846,76.2312108198329,77.13556244086872,-0.22067100281879704,-0.236262728849227,0.015591726030429964,46.114999999999995,47.293363271661065,44.936636728338925,46.0775,46.11625,-1,11672,0.0,0.0,33.76740100001916
